trade_dt,ticker,spot,strike,moneyness,premium,iv,delta,roi,roi_annualized,option_ticker,expiry
2026-01-14,NVDA,183.13999938964844,109.0,0.5952,0.01,2.250004,-0.000686,0.0092,1.6743,NVDA260116P00109000,2026-01-16
2026-01-14,NVDA,183.13999938964844,110.0,0.6006,0.01,2.187505,-0.000617,0.0091,1.6591,NVDA260116P00110000,2026-01-16
2026-01-14,NVDA,183.13999938964844,111.0,0.6061,0.01,2.125005,-0.000550,0.0090,1.6441,NVDA260116P00111000,2026-01-16
2026-01-14,NVDA,183.13999938964844,112.0,0.6116,0.01,2.125005,-0.000672,0.0089,1.6295,NVDA260116P00112000,2026-01-16
2026-01-14,NVDA,183.13999938964844,113.0,0.6170,0.01,2.062505,-0.000596,0.0088,1.6150,NVDA260116P00113000,2026-01-16
2026-01-14,NVDA,183.13999938964844,114.0,0.6225,0.01,2.062505,-0.000728,0.0088,1.6009,NVDA260116P00114000,2026-01-16
2026-01-14,NVDA,183.13999938964844,115.0,0.6279,0.01,2.000005,-0.000643,0.0087,1.5870,NVDA260116P00115000,2026-01-16
2026-01-14,NVDA,183.13999938964844,116.0,0.6334,0.01,2.093755,-0.001240,0.0086,1.5733,NVDA260116P00116000,2026-01-16
2026-01-14,NVDA,183.13999938964844,117.0,0.6389,0.01,1.937500,-0.000692,0.0085,1.5598,NVDA260116P00117000,2026-01-16
2026-01-14,NVDA,183.13999938964844,118.0,0.6443,0.01,2.000005,-0.001164,0.0085,1.5466,NVDA260116P00118000,2026-01-16
2026-01-14,NVDA,183.13999938964844,119.0,0.6498,0.01,1.968750,-0.001210,0.0084,1.5336,NVDA260116P00119000,2026-01-16
2026-01-14,NVDA,183.13999938964844,120.0,0.6552,0.01,1.937500,-0.001258,0.0083,1.5208,NVDA260116P00120000,2026-01-16
2026-01-14,NVDA,183.13999938964844,121.0,0.6607,0.01,1.906250,-0.001308,0.0083,1.5083,NVDA260116P00121000,2026-01-16
2026-01-14,NVDA,183.13999938964844,122.0,0.6662,0.01,1.875001,-0.001358,0.0082,1.4959,NVDA260116P00122000,2026-01-16
2026-01-14,NVDA,183.13999938964844,123.0,0.6716,0.01,1.843751,-0.001409,0.0081,1.4837,NVDA260116P00123000,2026-01-16
2026-01-14,NVDA,183.13999938964844,124.0,0.6771,0.01,1.812501,-0.001462,0.0081,1.4718,NVDA260116P00124000,2026-01-16
2026-01-14,NVDA,183.13999938964844,125.0,0.6825,0.01,1.781251,-0.001515,0.0080,1.4600,NVDA260116P00125000,2026-01-16
2026-01-14,NVDA,183.13999938964844,126.0,0.6880,0.01,1.718751,-0.001327,0.0079,1.4484,NVDA260116P00126000,2026-01-16
2026-01-14,NVDA,183.13999938964844,127.0,0.6935,0.01,1.687502,-0.001371,0.0079,1.4370,NVDA260116P00127000,2026-01-16
2026-01-14,NVDA,183.13999938964844,128.0,0.6989,0.01,1.562502,-0.000796,0.0078,1.4258,NVDA260116P00128000,2026-01-16
2026-01-14,NVDA,183.13999938964844,129.0,0.7044,0.01,1.531252,-0.000814,0.0078,1.4147,NVDA260116P00129000,2026-01-16
2026-01-14,NVDA,183.13999938964844,130.0,0.7098,0.01,1.656252,-0.002125,0.0077,1.4038,NVDA260116P00130000,2026-01-16
2026-01-14,NVDA,183.13999938964844,132.0,0.7208,0.01,1.593752,-0.002278,0.0076,1.3826,NVDA260116P00132000,2026-01-16
2026-01-14,NVDA,183.13999938964844,134.0,0.7317,0.01,1.531252,-0.002437,0.0075,1.3619,NVDA260116P00134000,2026-01-16
2026-01-14,NVDA,183.13999938964844,135.0,0.7371,0.01,1.500002,-0.002519,0.0074,1.3519,NVDA260116P00135000,2026-01-16
2026-01-14,NVDA,183.13999938964844,136.0,0.7426,0.01,1.453128,-0.002379,0.0074,1.3419,NVDA260116P00136000,2026-01-16
2026-01-14,NVDA,183.13999938964844,138.0,0.7535,0.01,1.390628,-0.002529,0.0072,1.3225,NVDA260116P00138000,2026-01-16
2026-01-14,NVDA,183.13999938964844,140.0,0.7644,0.01,1.328128,-0.002684,0.0071,1.3036,NVDA260116P00140000,2026-01-16
2026-01-14,NVDA,183.13999938964844,142.0,0.7754,0.01,1.265629,-0.002842,0.0070,1.2852,NVDA260116P00142000,2026-01-16
2026-01-14,NVDA,183.13999938964844,144.0,0.7863,0.01,1.203129,-0.003004,0.0069,1.2674,NVDA260116P00144000,2026-01-16
2026-01-14,NVDA,183.13999938964844,145.0,0.7917,0.01,1.171879,-0.003086,0.0069,1.2586,NVDA260116P00145000,2026-01-16
2026-01-14,NVDA,183.13999938964844,146.0,0.7972,0.01,1.140629,-0.003169,0.0068,1.2500,NVDA260116P00146000,2026-01-16
2026-01-14,NVDA,183.13999938964844,148.0,0.8081,0.01,1.078130,-0.003336,0.0068,1.2331,NVDA260116P00148000,2026-01-16
2026-01-14,NVDA,183.13999938964844,150.0,0.8190,0.01,1.015630,-0.003505,0.0067,1.2167,NVDA260116P00150000,2026-01-16
2026-01-14,NVDA,183.13999938964844,152.0,0.8300,0.01,0.953125,-0.003673,0.0066,1.2007,NVDA260116P00152000,2026-01-16
2026-01-14,NVDA,183.13999938964844,154.0,0.8409,0.01,0.921876,-0.004974,0.0065,1.1851,NVDA260116P00154000,2026-01-16
2026-01-14,NVDA,183.13999938964844,155.0,0.8463,0.02,0.914063,-0.006149,0.0129,2.3548,NVDA260116P00155000,2026-01-16
2026-01-14,NVDA,183.13999938964844,156.0,0.8518,0.02,0.882814,-0.006364,0.0128,2.3397,NVDA260116P00156000,2026-01-16
2026-01-14,NVDA,183.13999938964844,157.5,0.8600,0.02,0.835939,-0.006703,0.0127,2.3175,NVDA260116P00157500,2026-01-16
2026-01-14,NVDA,183.13999938964844,158.0,0.8627,0.02,0.820314,-0.006822,0.0127,2.3101,NVDA260116P00158000,2026-01-16
2026-01-14,NVDA,183.13999938964844,160.0,0.8736,0.02,0.757815,-0.007325,0.0125,2.2812,NVDA260116P00160000,2026-01-16
2026-01-14,NVDA,183.13999938964844,162.0,0.8846,0.03,0.726565,-0.010374,0.0185,3.3796,NVDA260116P00162000,2026-01-16
2026-01-14,NVDA,183.13999938964844,162.5,0.8873,0.03,0.707034,-0.010277,0.0185,3.3692,NVDA260116P00162500,2026-01-16
2026-01-14,NVDA,183.13999938964844,164.0,0.8955,0.04,0.683597,-0.013479,0.0244,4.4512,NVDA260116P00164000,2026-01-16
2026-01-14,NVDA,183.13999938964844,165.0,0.9010,0.05,0.667972,-0.016187,0.0303,5.5303,NVDA260116P00165000,2026-01-16
2026-01-14,NVDA,183.13999938964844,166.0,0.9064,0.05,0.636722,-0.017248,0.0301,5.4970,NVDA260116P00166000,2026-01-16
2026-01-14,NVDA,183.13999938964844,167.0,0.9119,0.06,0.617191,-0.020271,0.0359,6.5569,NVDA260116P00167000,2026-01-16
2026-01-14,NVDA,183.13999938964844,167.5,0.9146,0.06,0.601566,-0.021022,0.0358,6.5373,NVDA260116P00167500,2026-01-16
2026-01-14,NVDA,183.13999938964844,168.0,0.9173,0.07,0.597660,-0.023925,0.0417,7.6042,NVDA260116P00168000,2026-01-16
2026-01-14,NVDA,183.13999938964844,169.0,0.9228,0.08,0.574223,-0.027551,0.0473,8.6391,NVDA260116P00169000,2026-01-16
2026-01-14,NVDA,183.13999938964844,170.0,0.9283,0.1,0.559575,-0.034019,0.0588,10.7353,NVDA260116P00170000,2026-01-16
2026-01-14,NVDA,183.13999938964844,171.0,0.9337,0.11,0.531255,-0.038302,0.0643,11.7398,NVDA260116P00171000,2026-01-16
2026-01-14,NVDA,183.13999938964844,172.0,0.9392,0.13,0.510747,-0.045892,0.0756,13.7936,NVDA260116P00172000,2026-01-16
2026-01-14,NVDA,183.13999938964844,172.5,0.9419,0.15,0.505864,-0.052140,0.0870,15.8696,NVDA260116P00172500,2026-01-16
2026-01-14,NVDA,183.13999938964844,173.0,0.9446,0.16,0.496099,-0.057412,0.0925,16.8786,NVDA260116P00173000,2026-01-16
2026-01-14,NVDA,183.13999938964844,174.0,0.9501,0.19,0.473638,-0.068698,0.1092,19.9282,NVDA260116P00174000,2026-01-16
2026-01-14,NVDA,183.13999938964844,175.0,0.9556,0.24,0.457037,-0.085518,0.1371,25.0286,NVDA260116P00175000,2026-01-16
2026-01-14,NVDA,183.13999938964844,176.0,0.9610,0.29,0.434576,-0.103691,0.1648,30.0710,NVDA260116P00176000,2026-01-16
2026-01-14,NVDA,183.13999938964844,177.0,0.9665,0.38,0.420904,-0.131597,0.2147,39.1808,NVDA260116P00177000,2026-01-16
2026-01-14,NVDA,183.13999938964844,177.5,0.9692,0.43,0.413092,-0.147503,0.2423,44.2113,NVDA260116P00177500,2026-01-16
2026-01-14,NXPI,240.80999755859375,80.0,0.3322,0.05,7.179689,-0.009649,0.0625,11.4062,NXPI260116P00080000,2026-01-16
2026-01-14,NXPI,240.80999755859375,85.0,0.3530,0.27,7.726563,-0.017551,0.3176,57.9706,NXPI260116P00085000,2026-01-16
2026-01-14,NXPI,240.80999755859375,90.0,0.3737,0.15,5.492191,-0.004335,0.1667,30.4167,NXPI260116P00090000,2026-01-16
2026-01-14,NXPI,240.80999755859375,95.0,0.3945,0.05,6.964845,-0.019584,0.0526,9.6053,NXPI260116P00095000,2026-01-16
2026-01-14,NXPI,240.80999755859375,100.0,0.4153,0.1,0.500005,0.000000,0.1000,18.2500,NXPI260116P00100000,2026-01-16
2026-01-14,NXPI,240.80999755859375,105.0,0.4360,0.22,6.335940,-0.022488,0.2095,38.2381,NXPI260116P00105000,2026-01-16
2026-01-14,NXPI,240.80999755859375,110.0,0.4568,0.31,6.042971,-0.024084,0.2818,51.4318,NXPI260116P00110000,2026-01-16
2026-01-14,NXPI,240.80999755859375,115.0,0.4776,0.05,4.000005,-0.004084,0.0435,7.9348,NXPI260116P00115000,2026-01-16
2026-01-14,NXPI,240.80999755859375,120.0,0.4983,0.05,5.373050,-0.025542,0.0417,7.6042,NXPI260116P00120000,2026-01-16
2026-01-14,NXPI,240.80999755859375,125.0,0.5191,0.05,5.095707,-0.026950,0.0400,7.3000,NXPI260116P00125000,2026-01-16
2026-01-14,NXPI,240.80999755859375,130.0,0.5398,0.34,4.828129,-0.028431,0.2615,47.7308,NXPI260116P00130000,2026-01-16
2026-01-14,NXPI,240.80999755859375,135.0,0.5606,0.32,4.570317,-0.030011,0.2370,43.2593,NXPI260116P00135000,2026-01-16
2026-01-14,NXPI,240.80999755859375,140.0,0.5814,0.72,4.320317,-0.031678,0.5143,93.8571,NXPI260116P00140000,2026-01-16
2026-01-14,NXPI,240.80999755859375,145.0,0.6021,0.02,4.080083,-0.033512,0.0138,2.5172,NXPI260116P00145000,2026-01-16
2026-01-14,NXPI,240.80999755859375,150.0,0.6229,0.06,2.281254,-0.001930,0.0400,7.3000,NXPI260116P00150000,2026-01-16
2026-01-14,NXPI,240.80999755859375,155.0,0.6437,0.1,3.619142,-0.037575,0.0645,11.7742,NXPI260116P00155000,2026-01-16
2026-01-14,NXPI,240.80999755859375,160.0,0.6644,0.25,3.398439,-0.039883,0.1562,28.5156,NXPI260116P00160000,2026-01-16
2026-01-14,NXPI,240.80999755859375,165.0,0.6852,0.07,3.183596,-0.042421,0.0424,7.7424,NXPI260116P00165000,2026-01-16
2026-01-14,NXPI,240.80999755859375,170.0,0.7060,0.01,2.973635,-0.045206,0.0059,1.0735,NXPI260116P00170000,2026-01-16
2026-01-14,NXPI,240.80999755859375,175.0,0.7267,0.03,2.768558,-0.048311,0.0171,3.1286,NXPI260116P00175000,2026-01-16
2026-01-14,NXPI,240.80999755859375,180.0,0.7475,0.18,1.769532,-0.011023,0.1000,18.2500,NXPI260116P00180000,2026-01-16
2026-01-14,NXPI,240.80999755859375,185.0,0.7682,0.1,2.370121,-0.055686,0.0541,9.8649,NXPI260116P00185000,2026-01-16
2026-01-14,NXPI,240.80999755859375,190.0,0.7890,0.25,2.175786,-0.060135,0.1316,24.0132,NXPI260116P00190000,2026-01-16
2026-01-14,NXPI,240.80999755859375,195.0,0.8098,0.73,1.984375,-0.065290,0.3744,68.3205,NXPI260116P00195000,2026-01-16
2026-01-14,NXPI,240.80999755859375,200.0,0.8305,0.05,1.544924,-0.046158,0.0250,4.5625,NXPI260116P00200000,2026-01-16
2026-01-14,NXPI,240.80999755859375,205.0,0.8513,0.05,1.617678,-0.079764,0.0244,4.4512,NXPI260116P00205000,2026-01-16
2026-01-14,NXPI,240.80999755859375,207.5,0.8617,0.45,1.849610,-0.123466,0.2169,39.5783,NXPI260116P00207500,2026-01-16
2026-01-14,NXPI,240.80999755859375,210.0,0.8721,0.1,1.421878,-0.087562,0.0476,8.6905,NXPI260116P00210000,2026-01-16
2026-01-14,NXPI,240.80999755859375,212.5,0.8824,0.25,1.336917,-0.094084,0.1176,21.4706,NXPI260116P00212500,2026-01-16
2026-01-14,NXPI,240.80999755859375,215.0,0.8928,0.4,0.970703,-0.052884,0.1860,33.9535,NXPI260116P00215000,2026-01-16
2026-01-14,NXPI,240.80999755859375,217.5,0.9032,0.1,0.689456,-0.021395,0.0460,8.3908,NXPI260116P00217500,2026-01-16
2026-01-14,NXPI,240.80999755859375,220.0,0.9136,0.1,0.929688,-0.088234,0.0455,8.2955,NXPI260116P00220000,2026-01-16
2026-01-14,NXPI,240.80999755859375,222.5,0.9240,0.25,0.697269,-0.058994,0.1124,20.5056,NXPI260116P00222500,2026-01-16
2026-01-14,NXPI,240.80999755859375,225.0,0.9343,0.35,0.695804,-0.088584,0.1556,28.3889,NXPI260116P00225000,2026-01-16
2026-01-14,NXPI,240.80999755859375,227.5,0.9447,0.05,0.518560,-0.065833,0.0220,4.0110,NXPI260116P00227500,2026-01-16
2026-01-14,NXPI,240.80999755859375,230.0,0.9551,0.05,0.543950,-0.121483,0.0217,3.9674,NXPI260116P00230000,2026-01-16
2026-01-14,ODFL,173.52000427246094,75.0,0.4322,0.05,7.857422,-0.041508,0.0667,12.1667,ODFL260116P00075000,2026-01-16
2026-01-14,ODFL,173.52000427246094,85.0,0.4899,0.1,4.140630,-0.006524,0.1176,21.4706,ODFL260116P00085000,2026-01-16
2026-01-14,ODFL,173.52000427246094,90.0,0.5187,0.7,6.544924,-0.055039,0.7778,141.9444,ODFL260116P00090000,2026-01-16
2026-01-14,ODFL,173.52000427246094,95.0,0.5475,0.26,1.000005,-0.000000,0.2737,49.9474,ODFL260116P00095000,2026-01-16
2026-01-14,ODFL,173.52000427246094,97.5,0.5619,0.21,5.710940,-0.057560,0.2154,39.3077,ODFL260116P00097500,2026-01-16
2026-01-14,ODFL,173.52000427246094,100.0,0.5763,0.69,5.663089,-0.063635,0.6900,125.9250,ODFL260116P00100000,2026-01-16
2026-01-14,ODFL,173.52000427246094,105.0,0.6051,0.03,5.252933,-0.068507,0.0286,5.2143,ODFL260116P00105000,2026-01-16
2026-01-14,ODFL,173.52000427246094,110.0,0.6339,0.15,3.425783,-0.027094,0.1364,24.8864,ODFL260116P00110000,2026-01-16
2026-01-14,ODFL,173.52000427246094,115.0,0.6627,0.05,3.136721,-0.029451,0.0435,7.9348,ODFL260116P00115000,2026-01-16
2026-01-14,ODFL,173.52000427246094,120.0,0.6916,0.04,2.398442,-0.015095,0.0333,6.0833,ODFL260116P00120000,2026-01-16
2026-01-14,ODFL,173.52000427246094,125.0,0.7204,0.1,2.250004,-0.019981,0.0800,14.6000,ODFL260116P00125000,2026-01-16
2026-01-14,ODFL,173.52000427246094,130.0,0.7492,0.18,1.839845,-0.014250,0.1385,25.2692,ODFL260116P00130000,2026-01-16
2026-01-14,ODFL,173.52000427246094,135.0,0.7780,0.09,1.328128,-0.004591,0.0667,12.1667,ODFL260116P00135000,2026-01-16
2026-01-14,ODFL,173.52000427246094,140.0,0.8068,0.04,1.878907,-0.053173,0.0286,5.2143,ODFL260116P00140000,2026-01-16
2026-01-14,ODFL,173.52000427246094,145.0,0.8356,0.05,0.984375,-0.006133,0.0345,6.2931,ODFL260116P00145000,2026-01-16
2026-01-14,ODFL,173.52000427246094,150.0,0.8645,0.05,1.272465,-0.055200,0.0333,6.0833,ODFL260116P00150000,2026-01-16
2026-01-14,ODFL,173.52000427246094,160.0,0.9221,0.65,0.766604,-0.071775,0.4062,74.1406,ODFL260116P00160000,2026-01-16
2026-01-14,ON,60.58000183105469,20.0,0.3301,0.07,6.578127,-0.005868,0.3500,63.8750,ON260116P00020000,2026-01-16
2026-01-14,ON,60.58000183105469,22.5,0.3714,0.01,5.718753,-0.005355,0.0444,8.1111,ON260116P00022500,2026-01-16
2026-01-14,ON,60.58000183105469,25.0,0.4127,0.01,4.000005,-0.000850,0.0400,7.3000,ON260116P00025000,2026-01-16
2026-01-14,ON,60.58000183105469,28.0,0.4622,0.01,4.875004,-0.010175,0.0357,6.5179,ON260116P00028000,2026-01-16
2026-01-14,ON,60.58000183105469,30.0,0.4952,0.04,4.390630,-0.010019,0.1333,24.3333,ON260116P00030000,2026-01-16
2026-01-14,ON,60.58000183105469,33.0,0.5447,0.14,6.542971,-0.067203,0.4242,77.4242,ON260116P00033000,2026-01-16
2026-01-14,ON,60.58000183105469,35.0,0.5777,0.01,2.562504,-0.001402,0.0286,5.2143,ON260116P00035000,2026-01-16
2026-01-14,ON,60.58000183105469,38.0,0.6273,0.01,2.187505,-0.001524,0.0263,4.8026,ON260116P00038000,2026-01-16
2026-01-14,ON,60.58000183105469,39.0,0.6438,0.02,3.867188,-0.046231,0.0513,9.3590,ON260116P00039000,2026-01-16
2026-01-14,ON,60.58000183105469,40.0,0.6603,0.01,2.406254,-0.007739,0.0250,4.5625,ON260116P00040000,2026-01-16
2026-01-14,ON,60.58000183105469,41.0,0.6768,0.03,2.093755,-0.004687,0.0732,13.3537,ON260116P00041000,2026-01-16
2026-01-14,ON,60.58000183105469,42.0,0.6933,0.02,3.101565,-0.043501,0.0476,8.6905,ON260116P00042000,2026-01-16
2026-01-14,ON,60.58000183105469,43.0,0.7098,0.12,2.851565,-0.041754,0.2791,50.9302,ON260116P00043000,2026-01-16
2026-01-14,ON,60.58000183105469,44.0,0.7263,0.01,2.714847,-0.045221,0.0227,4.1477,ON260116P00044000,2026-01-16
2026-01-14,ON,60.58000183105469,45.0,0.7428,0.02,2.535160,-0.046523,0.0444,8.1111,ON260116P00045000,2026-01-16
2026-01-14,ON,60.58000183105469,46.0,0.7593,0.04,2.390629,-0.049896,0.0870,15.8696,ON260116P00046000,2026-01-16
2026-01-14,ON,60.58000183105469,47.0,0.7758,0.02,2.250004,-0.053823,0.0426,7.7660,ON260116P00047000,2026-01-16
2026-01-14,ON,60.58000183105469,48.0,0.7923,0.04,2.097661,-0.057233,0.0833,15.2083,ON260116P00048000,2026-01-16
2026-01-14,ON,60.58000183105469,49.0,0.8088,0.09,1.937500,-0.060235,0.1837,33.5204,ON260116P00049000,2026-01-16
2026-01-14,ON,60.58000183105469,50.0,0.8254,0.12,1.613283,-0.047531,0.2400,43.8000,ON260116P00050000,2026-01-16
2026-01-14,ON,60.58000183105469,51.0,0.8419,0.01,1.218754,-0.025220,0.0196,3.5784,ON260116P00051000,2026-01-16
2026-01-14,ON,60.58000183105469,53.0,0.8749,0.01,1.708986,-0.130914,0.0189,3.4434,ON260116P00053000,2026-01-16
2026-01-14,ON,60.58000183105469,54.0,0.8914,0.06,1.367191,-0.117134,0.1111,20.2778,ON260116P00054000,2026-01-16
2026-01-14,ON,60.58000183105469,55.0,0.9079,0.05,1.093755,-0.107971,0.0909,16.5909,ON260116P00055000,2026-01-16
2026-01-14,ON,60.58000183105469,56.0,0.9244,0.06,0.796877,-0.085837,0.1071,19.5536,ON260116P00056000,2026-01-16
2026-01-14,ON,60.58000183105469,57.0,0.9409,0.05,0.689456,-0.110395,0.0877,16.0088,ON260116P00057000,2026-01-16
2026-01-14,ON,60.58000183105469,58.0,0.9574,0.01,0.523442,-0.125138,0.0172,3.1466,ON260116P00058000,2026-01-16
2026-01-14,ORLY,95.0199966430664,70.0,0.7367,0.03,1.687502,-0.006018,0.0429,7.8214,ORLY260116P00070000,2026-01-16
2026-01-14,ORLY,95.0199966430664,80.0,0.8419,0.03,1.015630,-0.009906,0.0375,6.8438,ORLY260116P00080000,2026-01-16
2026-01-14,ORLY,95.0199966430664,90.0,0.9472,0.05,0.490239,-0.064080,0.0556,10.1389,ORLY260116P00090000,2026-01-16
2026-01-14,PANW,190.92999267578125,35.0,0.1833,0.02,7.000001,-0.000205,0.0571,10.4286,PANW260116P00035000,2026-01-16
2026-01-14,PANW,190.92999267578125,40.0,0.2095,0.05,7.312501,-0.000792,0.1250,22.8125,PANW260116P00040000,2026-01-16
2026-01-14,PANW,190.92999267578125,45.0,0.2357,0.05,8.015630,-0.003139,0.1111,20.2778,PANW260116P00045000,2026-01-16
2026-01-14,PANW,190.92999267578125,50.0,0.2619,0.05,5.500003,-0.000237,0.1000,18.2500,PANW260116P00050000,2026-01-16
2026-01-14,PANW,190.92999267578125,52.5,0.2750,0.23,11.669925,-0.027001,0.4381,79.9524,PANW260116P00052500,2026-01-16
2026-01-14,PANW,190.92999267578125,55.0,0.2881,0.5,5.125004,-0.000259,0.9091,165.9091,PANW260116P00055000,2026-01-16
2026-01-14,PANW,190.92999267578125,57.5,0.3012,0.06,9.585942,-0.020354,0.1043,19.0435,PANW260116P00057500,2026-01-16
2026-01-14,PANW,190.92999267578125,60.0,0.3143,0.24,6.343752,-0.003462,0.4000,73.0000,PANW260116P00060000,2026-01-16
2026-01-14,PANW,190.92999267578125,62.5,0.3273,0.04,9.935551,-0.029612,0.0640,11.6800,PANW260116P00062500,2026-01-16
2026-01-14,PANW,190.92999267578125,65.0,0.3404,0.09,8.683598,-0.022851,0.1385,25.2692,PANW260116P00065000,2026-01-16
2026-01-14,PANW,190.92999267578125,67.5,0.3535,0.35,8.160161,-0.021493,0.5185,94.6296,PANW260116P00067500,2026-01-16
2026-01-14,PANW,190.92999267578125,70.0,0.3666,0.01,6.156252,-0.007542,0.0143,2.6071,PANW260116P00070000,2026-01-16
2026-01-14,PANW,190.92999267578125,72.5,0.3797,0.1,8.726567,-0.034195,0.1379,25.1724,PANW260116P00072500,2026-01-16
2026-01-14,PANW,190.92999267578125,75.0,0.3928,1.86,0.500005,0.000000,2.4800,452.6000,PANW260116P00075000,2026-01-16
2026-01-14,PANW,190.92999267578125,77.5,0.4059,1.58,0.500005,0.000000,2.0387,372.0645,PANW260116P00077500,2026-01-16
2026-01-14,PANW,190.92999267578125,80.0,0.4190,0.23,5.386722,-0.008618,0.2875,52.4687,PANW260116P00080000,2026-01-16
2026-01-14,PANW,190.92999267578125,82.5,0.4321,0.11,7.683594,-0.039189,0.1333,24.3333,PANW260116P00082500,2026-01-16
2026-01-14,PANW,190.92999267578125,85.0,0.4452,0.1,4.703129,-0.006221,0.1176,21.4706,PANW260116P00085000,2026-01-16
2026-01-14,PANW,190.92999267578125,87.5,0.4583,0.59,7.347657,-0.043907,0.6743,123.0571,PANW260116P00087500,2026-01-16
2026-01-14,PANW,190.92999267578125,90.0,0.4714,0.24,7.172853,-0.046237,0.2667,48.6667,PANW260116P00090000,2026-01-16
2026-01-14,PANW,190.92999267578125,92.5,0.4845,0.26,4.531254,-0.009927,0.2811,51.2973,PANW260116P00092500,2026-01-16
2026-01-14,PANW,190.92999267578125,95.0,0.4976,2.4,4.171880,-0.007854,2.5263,461.0526,PANW260116P00095000,2026-01-16
2026-01-14,PANW,190.92999267578125,97.5,0.5107,0.03,3.998047,-0.007766,0.0308,5.6154,PANW260116P00097500,2026-01-16
2026-01-14,PANW,190.92999267578125,100.0,0.5238,0.1,6.140627,-0.049401,0.1000,18.2500,PANW260116P00100000,2026-01-16
2026-01-14,PANW,190.92999267578125,105.0,0.5499,0.03,4.419926,-0.023185,0.0286,5.2143,PANW260116P00105000,2026-01-16
2026-01-14,PANW,190.92999267578125,110.0,0.5761,0.02,5.375003,-0.056420,0.0182,3.3182,PANW260116P00110000,2026-01-16
2026-01-14,PANW,190.92999267578125,115.0,0.6023,0.01,2.687503,-0.004033,0.0087,1.5870,PANW260116P00115000,2026-01-16
2026-01-14,PANW,190.92999267578125,120.0,0.6285,0.01,2.296879,-0.002415,0.0083,1.5208,PANW260116P00120000,2026-01-16
2026-01-14,PANW,190.92999267578125,125.0,0.6547,0.01,4.338872,-0.069394,0.0080,1.4600,PANW260116P00125000,2026-01-16
2026-01-14,PANW,190.92999267578125,130.0,0.6809,0.03,2.664066,-0.020226,0.0231,4.2115,PANW260116P00130000,2026-01-16
2026-01-14,PANW,190.92999267578125,135.0,0.7071,0.01,2.986331,-0.046495,0.0074,1.3519,PANW260116P00135000,2026-01-16
2026-01-14,PANW,190.92999267578125,140.0,0.7333,0.01,2.756839,-0.052214,0.0071,1.3036,PANW260116P00140000,2026-01-16
2026-01-14,PANW,190.92999267578125,145.0,0.7594,0.01,1.218754,-0.000973,0.0069,1.2586,PANW260116P00145000,2026-01-16
2026-01-14,PANW,190.92999267578125,150.0,0.7856,0.01,1.093755,-0.001248,0.0067,1.2167,PANW260116P00150000,2026-01-16
2026-01-14,PANW,190.92999267578125,155.0,0.8118,0.02,1.187504,-0.007786,0.0129,2.3548,PANW260116P00155000,2026-01-16
2026-01-14,PANW,190.92999267578125,160.0,0.8380,0.01,1.054692,-0.010548,0.0063,1.1406,PANW260116P00160000,2026-01-16
2026-01-14,PANW,190.92999267578125,162.5,0.8511,0.03,1.373050,-0.050521,0.0185,3.3692,PANW260116P00162500,2026-01-16
2026-01-14,PANW,190.92999267578125,165.0,0.8642,0.01,0.804689,-0.006481,0.0061,1.1061,PANW260116P00165000,2026-01-16
2026-01-14,PANW,190.92999267578125,167.5,0.8773,0.1,0.855470,-0.017712,0.0597,10.8955,PANW260116P00167500,2026-01-16
2026-01-14,PANW,190.92999267578125,170.0,0.8904,0.03,0.699222,-0.011470,0.0176,3.2206,PANW260116P00170000,2026-01-16
2026-01-14,PANW,190.92999267578125,172.5,0.9035,0.02,0.632816,-0.014036,0.0116,2.1159,PANW260116P00172500,2026-01-16
2026-01-14,PANW,190.92999267578125,175.0,0.9166,0.06,0.626957,-0.028304,0.0343,6.2571,PANW260116P00175000,2026-01-16
2026-01-14,PANW,190.92999267578125,177.5,0.9297,0.05,0.515630,-0.026363,0.0282,5.1408,PANW260116P00177500,2026-01-16
2026-01-14,PANW,190.92999267578125,180.0,0.9428,0.1,0.523442,-0.060829,0.0556,10.1389,PANW260116P00180000,2026-01-16
2026-01-14,PANW,190.92999267578125,182.5,0.9558,0.1,0.471685,-0.093650,0.0548,10.0000,PANW260116P00182500,2026-01-16
2026-01-14,PANW,190.92999267578125,185.0,0.9689,0.35,0.413092,-0.145472,0.1892,34.5270,PANW260116P00185000,2026-01-16
2026-01-14,PAYX,110.29000091552734,60.0,0.5440,0.06,4.539067,-0.023816,0.1000,18.2500,PAYX260116P00060000,2026-01-16
2026-01-14,PAYX,110.29000091552734,65.0,0.5894,0.05,3.671876,-0.018664,0.0769,14.0385,PAYX260116P00065000,2026-01-16
2026-01-14,PAYX,110.29000091552734,70.0,0.6347,0.11,4.425786,-0.060293,0.1571,28.6786,PAYX260116P00070000,2026-01-16
2026-01-14,PAYX,110.29000091552734,75.0,0.6800,0.61,3.876953,-0.068354,0.8133,148.4333,PAYX260116P00075000,2026-01-16
2026-01-14,PAYX,110.29000091552734,80.0,0.7254,0.25,3.398439,-0.080274,0.3125,57.0312,PAYX260116P00080000,2026-01-16
2026-01-14,PAYX,110.29000091552734,85.0,0.7707,0.05,1.578127,-0.010999,0.0588,10.7353,PAYX260116P00085000,2026-01-16
2026-01-14,PAYX,110.29000091552734,90.0,0.8160,0.09,2.377934,-0.106648,0.1000,18.2500,PAYX260116P00090000,2026-01-16
